# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -2410 2 202148 53 4442472 5 /openedx/staticfiles/rest_framework/fonts/fontawesome-webfont.svg
DUPTYPE_FIRST_OCCURRENCE 6483 3 206274 53 4453031 5 /openedx/staticfiles/xmodule/modules/js/005-fc8bd2dc5b96b86d1abefdd417dd8ba5.fc8bd2dc5b96.js
DUPTYPE_WITHIN_SAME_TREE -6483 8 206274 53 4448857 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/xmodule/modules/js/005-fc8bd2dc5b96b86d1abefdd417dd8ba5.fc8bd2dc5b96.js
DUPTYPE_WITHIN_SAME_TREE -6483 6 206274 53 4446245 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/capa/schematic.js
DUPTYPE_WITHIN_SAME_TREE -6483 8 206274 53 4446008 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/xmodule/modules/js/005-fc8bd2dc5b96b86d1abefdd417dd8ba5.js
DUPTYPE_WITHIN_SAME_TREE -6483 9 206274 53 4613748 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/xmodule/modules/js/005-fc8bd2dc5b96b86d1abefdd417dd8ba5.js
DUPTYPE_WITHIN_SAME_TREE -6483 7 206274 53 4613985 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/capa/schematic.js
DUPTYPE_WITHIN_SAME_TREE -6483 7 206274 53 4629213 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/src/capa/schematic.fc8bd2dc5b96.js
DUPTYPE_WITHIN_SAME_TREE -6483 6 206274 53 4450429 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/src/capa/schematic.fc8bd2dc5b96.js
DUPTYPE_WITHIN_SAME_TREE -6483 9 206274 53 4628202 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/xmodule/modules/js/005-fc8bd2dc5b96b86d1abefdd417dd8ba5.fc8bd2dc5b96.js
DUPTYPE_WITHIN_SAME_TREE -6483 4 206274 53 4630450 5 /openedx/staticfiles/studio/xmodule/modules/js/005-fc8bd2dc5b96b86d1abefdd417dd8ba5.fc8bd2dc5b96.js
DUPTYPE_WITHIN_SAME_TREE -6483 3 206274 53 4437899 5 /openedx/staticfiles/xmodule/modules/js/005-fc8bd2dc5b96b86d1abefdd417dd8ba5.js
DUPTYPE_WITHIN_SAME_TREE -6483 4 206274 53 4609326 5 /openedx/staticfiles/studio/xmodule/modules/js/005-fc8bd2dc5b96b86d1abefdd417dd8ba5.js
DUPTYPE_FIRST_OCCURRENCE 4699 3 212291 53 4453305 5 /openedx/staticfiles/js/i18n/vi/djangojs.372496bb9905.js
DUPTYPE_WITHIN_SAME_TREE -4699 3 212291 53 4439250 5 /openedx/staticfiles/js/i18n/vi/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4699 4 212291 53 4609812 5 /openedx/staticfiles/studio/js/i18n/vi/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4699 4 212291 53 4630534 5 /openedx/staticfiles/studio/js/i18n/vi/djangojs.372496bb9905.js
DUPTYPE_FIRST_OCCURRENCE 1507 2 212767 53 4453857 5 /openedx/staticfiles/applets/capa/Protex.d174557b4a49.jar
DUPTYPE_WITHIN_SAME_TREE -1507 3 212767 53 4609309 5 /openedx/staticfiles/studio/applets/capa/Protex.jar
DUPTYPE_WITHIN_SAME_TREE -1507 2 212767 53 4437882 5 /openedx/staticfiles/applets/capa/Protex.jar
DUPTYPE_WITHIN_SAME_TREE -1507 7 212767 53 4446002 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/applets/capa/Protex.jar
DUPTYPE_WITHIN_SAME_TREE -1507 8 212767 53 4628717 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/applets/capa/Protex.d174557b4a49.jar
DUPTYPE_WITHIN_SAME_TREE -1507 3 212767 53 4630865 5 /openedx/staticfiles/studio/applets/capa/Protex.d174557b4a49.jar
DUPTYPE_WITHIN_SAME_TREE -1507 7 212767 53 4449418 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/applets/capa/Protex.d174557b4a49.jar
DUPTYPE_WITHIN_SAME_TREE -1507 8 212767 53 4613742 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/applets/capa/Protex.jar
DUPTYPE_FIRST_OCCURRENCE 4975 3 226689 53 4452942 5 /openedx/staticfiles/js/vendor/pdfjs/viewer.be3d3f1ae826.js
DUPTYPE_WITHIN_SAME_TREE -4975 4 226689 53 4630361 5 /openedx/staticfiles/studio/js/vendor/pdfjs/viewer.be3d3f1ae826.js
DUPTYPE_WITHIN_SAME_TREE -4975 8 226689 53 4448778 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/viewer.be3d3f1ae826.js
DUPTYPE_WITHIN_SAME_TREE -4975 9 226689 53 4628123 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/viewer.be3d3f1ae826.js
DUPTYPE_WITHIN_SAME_TREE -4975 8 226689 53 4445651 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/viewer.js
DUPTYPE_WITHIN_SAME_TREE -4975 4 226689 53 4608958 5 /openedx/staticfiles/studio/js/vendor/pdfjs/viewer.js
DUPTYPE_WITHIN_SAME_TREE -4975 9 226689 53 4613391 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/viewer.js
DUPTYPE_WITHIN_SAME_TREE -4975 3 226689 53 4437531 5 /openedx/staticfiles/js/vendor/pdfjs/viewer.js
DUPTYPE_FIRST_OCCURRENCE 1509 2 227154 53 4453858 5 /openedx/staticfiles/applets/capa/genex.24d500615caa.jar
DUPTYPE_WITHIN_SAME_TREE -1509 8 227154 53 4613743 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/applets/capa/genex.jar
DUPTYPE_WITHIN_SAME_TREE -1509 2 227154 53 4437883 5 /openedx/staticfiles/applets/capa/genex.jar
DUPTYPE_WITHIN_SAME_TREE -1509 7 227154 53 4449419 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/applets/capa/genex.24d500615caa.jar
DUPTYPE_WITHIN_SAME_TREE -1509 3 227154 53 4630866 5 /openedx/staticfiles/studio/applets/capa/genex.24d500615caa.jar
DUPTYPE_WITHIN_SAME_TREE -1509 7 227154 53 4446003 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/applets/capa/genex.jar
DUPTYPE_WITHIN_SAME_TREE -1509 3 227154 53 4609310 5 /openedx/staticfiles/studio/applets/capa/genex.jar
DUPTYPE_WITHIN_SAME_TREE -1509 8 227154 53 4628718 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/applets/capa/genex.24d500615caa.jar
DUPTYPE_FIRST_OCCURRENCE 2213 2 227259 53 4453816 5 /openedx/staticfiles/js/vendor/jquery-ui.min.edb42abf0efa.js
DUPTYPE_WITHIN_SAME_TREE -2213 7 227259 53 4449377 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery-ui.min.edb42abf0efa.js
DUPTYPE_WITHIN_SAME_TREE -2213 2 227259 53 4437229 5 /openedx/staticfiles/js/vendor/jquery-ui.min.js
DUPTYPE_WITHIN_SAME_TREE -2213 8 227259 53 4613089 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery-ui.min.js
DUPTYPE_WITHIN_SAME_TREE -2213 7 227259 53 4445349 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery-ui.min.js
DUPTYPE_WITHIN_SAME_TREE -2213 3 227259 53 4608656 5 /openedx/staticfiles/studio/js/vendor/jquery-ui.min.js
DUPTYPE_WITHIN_SAME_TREE -2213 3 227259 53 4630824 5 /openedx/staticfiles/studio/js/vendor/jquery-ui.min.edb42abf0efa.js
DUPTYPE_WITHIN_SAME_TREE -2213 8 227259 53 4628676 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery-ui.min.edb42abf0efa.js
DUPTYPE_FIRST_OCCURRENCE 4875 3 227517 53 4452934 5 /openedx/staticfiles/js/vendor/CodeMirror/codemirror-accessible.9a6b31af74d2.js
DUPTYPE_WITHIN_SAME_TREE -4875 8 227517 53 4445426 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/CodeMirror/codemirror-accessible.js
DUPTYPE_WITHIN_SAME_TREE -4875 8 227517 53 4448770 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/CodeMirror/codemirror-accessible.9a6b31af74d2.js
DUPTYPE_WITHIN_SAME_TREE -4875 3 227517 53 4437306 5 /openedx/staticfiles/js/vendor/CodeMirror/codemirror-accessible.js
DUPTYPE_WITHIN_SAME_TREE -4875 9 227517 53 4628115 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/CodeMirror/codemirror-accessible.9a6b31af74d2.js
DUPTYPE_WITHIN_SAME_TREE -4875 4 227517 53 4608733 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/codemirror-accessible.js
DUPTYPE_WITHIN_SAME_TREE -4875 4 227517 53 4630353 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/codemirror-accessible.9a6b31af74d2.js
DUPTYPE_WITHIN_SAME_TREE -4875 9 227517 53 4613166 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/CodeMirror/codemirror-accessible.js
DUPTYPE_FIRST_OCCURRENCE 4631 3 229564 53 4453326 5 /openedx/staticfiles/js/i18n/ja-jp/djangojs.0ecbd9e18db6.js
DUPTYPE_WITHIN_SAME_TREE -4631 4 229564 53 4630555 5 /openedx/staticfiles/studio/js/i18n/ja-jp/djangojs.0ecbd9e18db6.js
DUPTYPE_WITHIN_SAME_TREE -4631 4 229564 53 4609854 5 /openedx/staticfiles/studio/js/i18n/ja-jp/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4631 3 229564 53 4439292 5 /openedx/staticfiles/js/i18n/ja-jp/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 1149 1 229565 53 4455252 5 /openedx/staticfiles/js/lms-modules.ddabb7065b50.js
DUPTYPE_WITHIN_SAME_TREE -1149 1 229565 53 4447228 5 /openedx/staticfiles/js/lms-modules.js
DUPTYPE_FIRST_OCCURRENCE 10018 5 230599 53 4451172 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/dist/js/bootstrap.bundle.5ae532666f4d.js
DUPTYPE_WITHIN_SAME_TREE -10018 5 230599 53 4442042 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/dist/js/bootstrap.bundle.js
DUPTYPE_WITHIN_SAME_TREE -10018 5 230599 53 4450993 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/dist/js/bootstrap.bundle.5ae532666f4d.js
DUPTYPE_WITHIN_SAME_TREE -10018 5 230599 53 4441702 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/dist/js/bootstrap.bundle.js
DUPTYPE_FIRST_OCCURRENCE 6505 4 232381 53 4452718 5 /openedx/staticfiles/admin/js/vendor/xregexp/xregexp.efda034b9537.js
DUPTYPE_WITHIN_SAME_TREE -6505 4 232381 53 4442400 5 /openedx/staticfiles/admin/js/vendor/xregexp/xregexp.js
DUPTYPE_WITHIN_SAME_TREE -6505 5 232381 53 4630126 5 /openedx/staticfiles/studio/admin/js/vendor/xregexp/xregexp.efda034b9537.js
DUPTYPE_WITHIN_SAME_TREE -6505 5 232381 53 4610150 5 /openedx/staticfiles/studio/admin/js/vendor/xregexp/xregexp.js
DUPTYPE_FIRST_OCCURRENCE 349 1 235846 53 4455223 5 /openedx/staticfiles/dist/openassessment-studio.6fd5da4c0a2e58a8aba2.3e027c97a3c1.js
DUPTYPE_WITHIN_SAME_TREE -349 5 235846 53 4451483 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/dist/openassessment-studio.6fd5da4c0a2e58a8aba2.3e027c97a3c1.js
DUPTYPE_WITHIN_SAME_TREE -349 2 235846 53 4631486 5 /openedx/staticfiles/studio/dist/openassessment-studio.6fd5da4c0a2e58a8aba2.3e027c97a3c1.js
DUPTYPE_WITHIN_SAME_TREE -349 2 235846 53 4610354 5 /openedx/staticfiles/studio/dist/openassessment-studio.6fd5da4c0a2e58a8aba2.js
DUPTYPE_WITHIN_SAME_TREE -349 6 235846 53 4629633 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/dist/openassessment-studio.6fd5da4c0a2e58a8aba2.3e027c97a3c1.js
DUPTYPE_WITHIN_SAME_TREE -349 6 235846 53 4611244 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/dist/openassessment-studio.6fd5da4c0a2e58a8aba2.js
DUPTYPE_WITHIN_SAME_TREE -349 5 235846 53 4443290 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/dist/openassessment-studio.6fd5da4c0a2e58a8aba2.js
DUPTYPE_WITHIN_SAME_TREE -349 1 235846 53 4442787 5 /openedx/staticfiles/dist/openassessment-studio.6fd5da4c0a2e58a8aba2.js
DUPTYPE_FIRST_OCCURRENCE 7245 4 240372 53 4452658 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/dist/jquery.slim.bc0c9fe15e31.js
DUPTYPE_WITHIN_SAME_TREE -7245 4 240372 53 4442013 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/dist/jquery.slim.js
DUPTYPE_FIRST_OCCURRENCE 4701 3 246135 53 4453292 5 /openedx/staticfiles/js/i18n/zh-cn/djangojs.037351b357e9.js
DUPTYPE_WITHIN_SAME_TREE -4701 3 246135 53 4439224 5 /openedx/staticfiles/js/i18n/zh-cn/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4701 4 246135 53 4609786 5 /openedx/staticfiles/studio/js/i18n/zh-cn/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4701 4 246135 53 4630521 5 /openedx/staticfiles/studio/js/i18n/zh-cn/djangojs.037351b357e9.js
DUPTYPE_FIRST_OCCURRENCE 4571 3 250910 53 4453348 5 /openedx/staticfiles/js/i18n/de-de/djangojs.d228fdb8cde2.js
DUPTYPE_WITHIN_SAME_TREE -4571 3 250910 53 4439336 5 /openedx/staticfiles/js/i18n/de-de/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4571 4 250910 53 4609898 5 /openedx/staticfiles/studio/js/i18n/de-de/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4571 4 250910 53 4630577 5 /openedx/staticfiles/studio/js/i18n/de-de/djangojs.d228fdb8cde2.js
DUPTYPE_FIRST_OCCURRENCE 18283 8 251845 53 4448105 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/emoticons/js/emojis.4185b627e915.js
DUPTYPE_WITHIN_SAME_TREE -18283 13 251845 53 4447264 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/emoticons/js/emojis.4185b627e915.js
DUPTYPE_WITHIN_SAME_TREE -18283 14 251845 53 4626740 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/emoticons/js/emojis.4185b627e915.js
DUPTYPE_WITHIN_SAME_TREE -18283 9 251845 53 4627581 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/emoticons/js/emojis.4185b627e915.js
DUPTYPE_WITHIN_SAME_TREE -18283 13 251845 53 4445578 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/emoticons/js/emojis.js
DUPTYPE_WITHIN_SAME_TREE -18283 8 251845 53 4437458 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/emoticons/js/emojis.js
DUPTYPE_WITHIN_SAME_TREE -18283 9 251845 53 4608885 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/emoticons/js/emojis.js
DUPTYPE_WITHIN_SAME_TREE -18283 14 251845 53 4613318 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/emoticons/js/emojis.js
DUPTYPE_FIRST_OCCURRENCE 4971 3 253070 53 4452944 5 /openedx/staticfiles/js/vendor/pdfjs/pdf.ec4a535e77c2.js
DUPTYPE_WITHIN_SAME_TREE -4971 8 253070 53 4445653 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/pdf.js
DUPTYPE_WITHIN_SAME_TREE -4971 4 253070 53 4608960 5 /openedx/staticfiles/studio/js/vendor/pdfjs/pdf.js
DUPTYPE_WITHIN_SAME_TREE -4971 9 253070 53 4613393 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/pdf.js
DUPTYPE_WITHIN_SAME_TREE -4971 4 253070 53 4630363 5 /openedx/staticfiles/studio/js/vendor/pdfjs/pdf.ec4a535e77c2.js
DUPTYPE_WITHIN_SAME_TREE -4971 3 253070 53 4437533 5 /openedx/staticfiles/js/vendor/pdfjs/pdf.js
DUPTYPE_WITHIN_SAME_TREE -4971 8 253070 53 4448780 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/pdf.ec4a535e77c2.js
DUPTYPE_WITHIN_SAME_TREE -4971 9 253070 53 4628125 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/pdf.ec4a535e77c2.js
DUPTYPE_FIRST_OCCURRENCE 3969 3 257551 53 4452891 5 /openedx/staticfiles/common/js/vendor/jquery.888d4551b8db.js
DUPTYPE_WITHIN_SAME_TREE -3969 4 257551 53 4608260 5 /openedx/staticfiles/studio/common/js/vendor/jquery.js
DUPTYPE_WITHIN_SAME_TREE -3969 3 257551 53 4436833 5 /openedx/staticfiles/common/js/vendor/jquery.js
DUPTYPE_WITHIN_SAME_TREE -3969 9 257551 53 4612693 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/common/js/vendor/jquery.js
DUPTYPE_WITHIN_SAME_TREE -3969 8 257551 53 4448727 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/common/js/vendor/jquery.888d4551b8db.js
DUPTYPE_WITHIN_SAME_TREE -3969 8 257551 53 4444953 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/common/js/vendor/jquery.js
DUPTYPE_WITHIN_SAME_TREE -3969 4 257551 53 4630310 5 /openedx/staticfiles/studio/common/js/vendor/jquery.888d4551b8db.js
DUPTYPE_WITHIN_SAME_TREE -3969 9 257551 53 4628072 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/common/js/vendor/jquery.888d4551b8db.js
DUPTYPE_FIRST_OCCURRENCE 5749 3 259261 53 4630914 5 /openedx/staticfiles/studio/js/factories/settings_graders.6f5bea06d984.js
DUPTYPE_WITHIN_SAME_TREE -5749 3 259261 53 4609716 5 /openedx/staticfiles/studio/js/factories/settings_graders.js
DUPTYPE_FIRST_OCCURRENCE 45 1 259337 53 4454672 5 /openedx/staticfiles/bundles/AnnouncementsView.1d8ad91ce956b2d5fbcd.99b0546546f5.js
DUPTYPE_WITHIN_SAME_TREE -45 2 259337 53 4609438 5 /openedx/staticfiles/studio/bundles/AnnouncementsView.1d8ad91ce956b2d5fbcd.js
DUPTYPE_WITHIN_SAME_TREE -45 6 259337 53 4446140 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/AnnouncementsView.js
DUPTYPE_WITHIN_SAME_TREE -45 6 259337 53 4450332 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/AnnouncementsView.1d8ad91ce956b2d5fbcd.99b0546546f5.js
DUPTYPE_WITHIN_SAME_TREE -45 1 259337 53 4454699 5 /openedx/staticfiles/bundles/AnnouncementsView.99b0546546f5.js
DUPTYPE_WITHIN_SAME_TREE -45 1 259337 53 4438011 5 /openedx/staticfiles/bundles/AnnouncementsView.1d8ad91ce956b2d5fbcd.js
DUPTYPE_WITHIN_SAME_TREE -45 6 259337 53 4446113 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/AnnouncementsView.1d8ad91ce956b2d5fbcd.js
DUPTYPE_WITHIN_SAME_TREE -45 1 259337 53 4438038 5 /openedx/staticfiles/bundles/AnnouncementsView.js
DUPTYPE_WITHIN_SAME_TREE -45 6 259337 53 4450359 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/AnnouncementsView.99b0546546f5.js
DUPTYPE_WITHIN_SAME_TREE -45 7 259337 53 4629116 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/AnnouncementsView.1d8ad91ce956b2d5fbcd.99b0546546f5.js
DUPTYPE_WITHIN_SAME_TREE -45 7 259337 53 4613853 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/AnnouncementsView.1d8ad91ce956b2d5fbcd.js
DUPTYPE_WITHIN_SAME_TREE -45 7 259337 53 4629143 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/AnnouncementsView.99b0546546f5.js
DUPTYPE_WITHIN_SAME_TREE -45 2 259337 53 4631290 5 /openedx/staticfiles/studio/bundles/AnnouncementsView.99b0546546f5.js
DUPTYPE_WITHIN_SAME_TREE -45 2 259337 53 4631263 5 /openedx/staticfiles/studio/bundles/AnnouncementsView.1d8ad91ce956b2d5fbcd.99b0546546f5.js
DUPTYPE_WITHIN_SAME_TREE -45 7 259337 53 4613880 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/AnnouncementsView.js
DUPTYPE_WITHIN_SAME_TREE -45 2 259337 53 4609465 5 /openedx/staticfiles/studio/bundles/AnnouncementsView.js
DUPTYPE_FIRST_OCCURRENCE 10385 5 263710 53 4450890 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/paragon.67c6395f8818.css
DUPTYPE_WITHIN_SAME_TREE -10385 5 263710 53 4440900 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/paragon.css
DUPTYPE_FIRST_OCCURRENCE 5747 3 263931 53 4630919 5 /openedx/staticfiles/studio/js/factories/settings_advanced.d4e8cd37047f.js
DUPTYPE_WITHIN_SAME_TREE -5747 3 263931 53 4609721 5 /openedx/staticfiles/studio/js/factories/settings_advanced.js
DUPTYPE_FIRST_OCCURRENCE 4663 3 267022 53 4453298 5 /openedx/staticfiles/js/i18n/pt-pt/djangojs.1a64450988dd.js
DUPTYPE_WITHIN_SAME_TREE -4663 4 267022 53 4609798 5 /openedx/staticfiles/studio/js/i18n/pt-pt/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4663 3 267022 53 4439236 5 /openedx/staticfiles/js/i18n/pt-pt/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4663 4 267022 53 4630527 5 /openedx/staticfiles/studio/js/i18n/pt-pt/djangojs.1a64450988dd.js
DUPTYPE_FIRST_OCCURRENCE 10027 5 271784 53 4451173 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/dist/js/bootstrap.js.5420cacd4c27.map
DUPTYPE_WITHIN_SAME_TREE -10027 5 271784 53 4441703 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/dist/js/bootstrap.js.map
DUPTYPE_WITHIN_SAME_TREE -10027 5 271784 53 4450994 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/dist/js/bootstrap.js.5420cacd4c27.map
DUPTYPE_WITHIN_SAME_TREE -10027 5 271784 53 4442043 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/dist/js/bootstrap.js.map
DUPTYPE_FIRST_OCCURRENCE 4691 3 275096 53 4453308 5 /openedx/staticfiles/js/i18n/tr-tr/djangojs.f3d848b7fa1b.js
DUPTYPE_WITHIN_SAME_TREE -4691 3 275096 53 4439256 5 /openedx/staticfiles/js/i18n/tr-tr/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4691 4 275096 53 4630537 5 /openedx/staticfiles/studio/js/i18n/tr-tr/djangojs.f3d848b7fa1b.js
DUPTYPE_WITHIN_SAME_TREE -4691 4 275096 53 4609818 5 /openedx/staticfiles/studio/js/i18n/tr-tr/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 2462 2 275327 53 4454376 5 /openedx/staticfiles/studio-frontend/dist/common.min.b6a712d4f1e6.css
DUPTYPE_WITHIN_SAME_TREE -2462 8 275327 53 4444980 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/common/css/vendor/common.min.css
DUPTYPE_WITHIN_SAME_TREE -2462 3 275327 53 4452916 5 /openedx/staticfiles/common/css/vendor/common.min.b6a712d4f1e6.css
DUPTYPE_WITHIN_SAME_TREE -2462 2 275327 53 4440043 5 /openedx/staticfiles/studio-frontend/dist/common.min.css
DUPTYPE_WITHIN_SAME_TREE -2462 4 275327 53 4608287 5 /openedx/staticfiles/studio/common/css/vendor/common.min.css
DUPTYPE_WITHIN_SAME_TREE -2462 9 275327 53 4628097 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/common/css/vendor/common.min.b6a712d4f1e6.css
DUPTYPE_WITHIN_SAME_TREE -2462 8 275327 53 4448752 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/common/css/vendor/common.min.b6a712d4f1e6.css
DUPTYPE_WITHIN_SAME_TREE -2462 3 275327 53 4436860 5 /openedx/staticfiles/common/css/vendor/common.min.css
DUPTYPE_WITHIN_SAME_TREE -2462 9 275327 53 4612720 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/common/css/vendor/common.min.css
DUPTYPE_WITHIN_SAME_TREE -2462 4 275327 53 4630335 5 /openedx/staticfiles/studio/common/css/vendor/common.min.b6a712d4f1e6.css
DUPTYPE_FIRST_OCCURRENCE 1675 2 275373 53 4454525 5 /openedx/staticfiles/drf-yasg/swagger-ui-dist/swagger-ui.css.7039838317ab.map
DUPTYPE_WITHIN_SAME_TREE -1675 2 275373 53 4442857 5 /openedx/staticfiles/drf-yasg/swagger-ui-dist/swagger-ui.css.map
DUPTYPE_WITHIN_SAME_TREE -1675 3 275373 53 4631110 5 /openedx/staticfiles/studio/drf-yasg/swagger-ui-dist/swagger-ui.css.7039838317ab.map
DUPTYPE_WITHIN_SAME_TREE -1675 3 275373 53 4610424 5 /openedx/staticfiles/studio/drf-yasg/swagger-ui-dist/swagger-ui.css.map
DUPTYPE_FIRST_OCCURRENCE 4629 3 277837 53 4453286 5 /openedx/staticfiles/js/i18n/it-it/djangojs.87129904d7b0.js
DUPTYPE_WITHIN_SAME_TREE -4629 4 277837 53 4609774 5 /openedx/staticfiles/studio/js/i18n/it-it/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4629 4 277837 53 4630515 5 /openedx/staticfiles/studio/js/i18n/it-it/djangojs.87129904d7b0.js
DUPTYPE_WITHIN_SAME_TREE -4629 3 277837 53 4439212 5 /openedx/staticfiles/js/i18n/it-it/djangojs.js
